,timestamp,front-end_carts,orders_carts,front-end-858c94d57b_carts-5fd657685b,orders-d99bfcf55_carts-5fd657685b,front-end_catalogue,front-end-858c94d57b_catalogue-6786c4d99b,unknown_front-end,unknown_front-end-858c94d57b,front-end_orders,front-end-858c94d57b_orders-d99bfcf55,orders_payment,orders_shipping,front-end_user,front-end-858c94d57b_user,orders_user,orders-d99bfcf55_user
23,2020-05-11 09:25:56,94.56363636363635,19.0,0.0,0.0,158.65454545454543,0.0,616.3636363636363,0.0,19.563636363636363,0.0,19.636363636363633,19.345454545454547,104.9090909090909,0.0,57.72727272727273,0.0
24,2020-05-11 09:26:01,94.41818181818182,19.0,0.0,0.0,159.27272727272728,0.0,623.6363636363635,0.0,19.4,0.0,19.509090909090908,19.618181818181817,105.47272727272727,0.0,57.781818181818174,0.0
25,2020-05-11 09:26:06,95.45628102329133,19.27307769232168,0.0,0.0,156.11192930780558,0.0,618.193058055601,0.0,19.218531246022657,0.0,19.41853488245241,19.25489554355534,105.16554846451754,0.0,58.61924762268405,0.0
26,2020-05-11 09:26:11,95.74545454545454,19.27272727272727,0.0,0.0,154.65454545454543,0.0,610.9090909090908,0.0,19.18181818181818,0.0,19.236363636363635,19.163636363636364,105.23636363636363,0.0,57.92727272727272,0.0
27,2020-05-11 09:26:16,95.7090909090909,19.163636363636364,0.0,0.0,151.4,0.0,605.4545454545454,0.0,19.0,0.0,19.127272727272725,19.363636363636363,104.9090909090909,0.0,57.781818181818174,0.0
28,2020-05-11 09:26:21,96.1090909090909,19.236363636363635,0.0,0.0,147.27272727272728,0.0,596.3636363636363,0.0,19.345454545454547,0.0,19.345454545454547,19.218181818181815,104.63636363636364,0.0,56.89090909090908,0.0
29,2020-05-11 09:26:26,95.54545454545453,19.090909090909086,0.0,0.0,142.9090909090909,0.0,587.2727272727271,0.0,18.890909090909087,0.0,18.87272727272727,18.96363636363636,104.25454545454545,0.0,56.345454545454544,0.0
30,2020-05-11 09:26:31,95.34025416795448,18.98078286638911,0.0,0.0,141.1559369488937,0.0,579.9683653618895,0.0,18.98078286638911,0.0,18.98078286638911,18.798974601385382,103.77615766412741,0.0,56.25147719215316,0.0
31,2020-05-11 09:26:36,94.71597934395228,19.055931340461125,0.0,0.0,138.99192668557714,0.0,576.4055567677648,0.0,18.91046621572478,0.0,18.80136737217252,18.837733653356608,103.28023856280456,0.0,57.185977161975416,0.0
32,2020-05-11 09:26:41,94.71253500127276,18.800683661224046,0.0,0.0,136.02312811374958,0.0,567.2933561220407,0.0,18.964325975490013,0.0,19.07342085166733,19.03705589294156,103.47649005418378,0.0,56.47478090112367,0.0
33,2020-05-11 09:26:46,94.76019053852588,18.799316388494965,0.0,0.0,131.03159885095087,0.0,559.9796371041052,0.0,18.817497545543798,0.0,18.835678702592634,18.726591760299627,103.74168212065017,0.0,56.9797461910476,0.0
34,2020-05-11 09:26:51,95.76363636363635,19.127272727272725,0.0,0.0,129.4181818181818,0.0,558.1818181818181,0.0,18.8,0.0,18.781818181818178,19.10909090909091,103.43636363636364,0.0,57.418181818181814,0.0
35,2020-05-11 09:26:56,95.56363636363635,19.054545454545455,0.0,0.0,127.0181818181818,0.0,550.9090909090909,0.0,19.018181818181816,0.0,18.945454545454545,18.654545454545453,104.27272727272727,0.0,57.45454545454545,0.0
36,2020-05-11 09:27:01,95.83636363636363,19.054545454545455,0.0,0.0,126.78181818181817,0.0,550.9090909090909,0.0,19.018181818181816,0.0,18.818181818181817,18.927272727272726,104.03636363636363,0.0,56.563636363636355,0.0
37,2020-05-11 09:27:06,96.18006945328266,19.054199014563373,0.0,0.0,126.12497954582643,0.0,549.080925801349,0.0,19.03601752695405,0.0,19.017836039344736,19.072380502172688,103.99810912528864,0.0,57.053508118034216,0.0
38,2020-05-11 09:27:11,95.56965477121095,19.14301816132492,0.0,0.0,125.711273110695,0.0,549.0210336866218,0.0,19.32481320559202,0.0,19.17937717017834,19.124838656898213,104.4594324358718,0.0,57.13818241314742,0.0
39,2020-05-11 09:27:16,94.96363636363635,19.254545454545454,0.0,0.0,125.34545454545453,0.0,549.090909090909,0.0,18.98181818181818,0.0,18.945454545454545,19.090909090909086,104.21818181818182,0.0,58.199999999999996,0.0
40,2020-05-11 09:27:21,95.0,18.945454545454545,0.0,0.0,126.94545454545454,0.0,552.7272727272726,0.0,19.054545454545455,0.0,18.890909090909087,18.890909090909087,104.81818181818181,0.0,57.490909090909085,0.0
41,2020-05-11 09:27:26,95.1290023454972,19.200349097256314,0.0,0.0,127.82050582737868,0.0,552.7373224967727,0.0,19.163984799723632,0.0,19.145802650957293,19.163984799723632,104.94736267932144,0.0,57.69195803560065,0.0
42,2020-05-11 09:27:31,94.8,19.090909090909086,0.0,0.0,125.3090909090909,0.0,550.9090909090909,0.0,18.96363636363636,0.0,19.345454545454547,19.163636363636364,104.79999999999998,0.0,57.58181818181818,0.0
43,2020-05-11 09:27:36,95.94545454545454,19.472727272727273,0.0,0.0,125.6181818181818,0.0,547.2727272727273,0.0,18.618181818181817,0.0,18.618181818181817,18.636363636363633,104.38181818181816,0.0,57.781818181818174,0.0
44,2020-05-11 09:27:41,95.8381061473845,18.85488827069583,0.0,0.0,125.25682285132457,0.0,549.1008927435045,0.0,18.83670612192949,0.0,18.891252568228516,18.891252568228516,104.29280532373316,0.0,56.27375043182603,0.0
45,2020-05-11 09:27:46,95.58181818181816,18.854545454545455,0.0,0.0,125.43636363636364,0.0,549.0909090909091,0.0,18.890909090909087,0.0,18.836363636363632,18.8,102.87272727272726,0.0,56.39999999999999,0.0
46,2020-05-11 09:27:51,94.74545454545454,18.90909090909091,0.0,0.0,125.89090909090909,0.0,549.0909090909091,0.0,18.836363636363632,0.0,18.8,18.945454545454545,103.07272727272726,0.0,56.39999999999999,0.0
47,2020-05-11 09:27:56,95.07272727272726,18.745454545454546,0.0,0.0,126.19999999999999,0.0,549.090909090909,0.0,18.96363636363636,0.0,18.763636363636362,18.945454545454545,101.63636363636364,0.0,55.92727272727272,0.0
48,2020-05-11 09:28:01,94.34716994854452,18.600338187967054,0.0,0.0,124.4749904543719,0.0,550.9191076201386,0.0,18.873070419462174,0.0,19.018527609592905,19.018527609592905,101.69275805014637,0.0,55.74646811760214,0.0
49,2020-05-11 09:28:06,94.06651755677994,18.56599930900296,0.0,0.0,124.83406979070062,0.0,547.3423890313312,0.0,18.475078646373174,0.0,18.49326277889913,18.51144691142509,103.06766315712909,0.0,56.11623297510592,0.0
50,2020-05-11 09:28:11,95.2,18.527272727272724,0.0,0.0,126.05454545454545,0.0,550.9090909090909,0.0,18.709090909090907,0.0,18.709090909090907,18.563636363636363,102.76363636363635,0.0,55.65454545454545,0.0
51,2020-05-11 09:28:16,95.47272727272727,18.945454545454545,0.0,0.0,123.96363636363635,0.0,547.2727272727271,0.0,18.890909090909087,0.0,19.127272727272725,19.07272727272727,102.52727272727272,0.0,56.563636363636355,0.0
52,2020-05-11 09:28:21,95.05800210916759,18.891596058038473,0.0,0.0,123.20448016291499,0.0,547.2926288228662,0.0,18.891596058038473,0.0,18.909778537401355,18.891596058038473,103.04011054947452,0.0,56.729335612204075,0.0
53,2020-05-11 09:28:26,95.81469764735829,18.999309116032144,0.0,0.0,124.90454892549361,0.0,545.4347114650377,0.0,19.035671430129813,0.0,18.690229446201958,18.744772917348463,102.63263154067126,0.0,55.99796371041053,0.0
54,2020-05-11 09:28:31,95.92727272727272,18.87272727272727,0.0,0.0,123.52727272727272,0.0,550.9090909090909,0.0,19.07272727272727,0.0,19.07272727272727,19.218181818181815,103.45454545454545,0.0,56.16363636363636,0.0
55,2020-05-11 09:28:36,93.91079837815234,18.7094310805651,0.0,0.0,123.58406516482118,0.0,547.2826778668704,0.0,19.054891907125583,0.0,18.98216331206022,18.927616865761195,102.87459771995854,0.0,57.455590101638215,0.0
56,2020-05-11 09:28:41,94.16812100058173,18.72454915648633,0.0,0.0,124.20011634671322,0.0,547.193135543921,0.0,19.015415939499707,0.0,18.888161721931354,18.942699243746365,103.05773705642815,0.0,56.10093077370564,0.0
57,2020-05-11 09:28:46,95.23636363636363,18.745454545454546,0.0,0.0,123.16363636363636,0.0,549.0909090909091,0.0,18.690909090909088,0.0,18.727272727272727,18.709090909090907,103.12727272727271,0.0,56.81818181818182,0.0
58,2020-05-11 09:28:51,95.21818181818182,18.890909090909087,0.0,0.0,123.1090909090909,0.0,550.909090909091,0.0,18.654545454545453,0.0,18.836363636363632,18.763636363636362,103.74545454545454,0.0,56.61818181818182,0.0
59,2020-05-11 09:28:56,95.34372102325412,18.981473064126103,0.0,0.0,125.76134979364012,0.0,550.8990745622806,0.0,18.945110088907473,0.0,18.799658188032943,18.76329521281431,104.23446846420974,0.0,56.96260067998764,0.0
60,2020-05-11 09:29:01,96.47272727272727,19.10909090909091,0.0,0.0,124.94545454545454,0.0,552.7272727272727,0.0,18.927272727272726,0.0,18.927272727272726,19.07272727272727,103.25454545454545,0.0,56.85454545454545,0.0
